tweet_id,text,rating_numerator,rating_denominator,name,year,month,day,Dog_type,image_url,prediction,pourcentage,predicted_breed,favorites,retweets
834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,Sunshine,2017,2,21,,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,Ox,99.17,False,17194,4130
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,Lipton,2017,2,21,,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Bath Towel,73.68,False,14296,2512
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,Bentley,2017,2,21,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,49.5,True,14661,2729
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,Charlie,2017,2,20,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,43.81,True,16728,3904
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,Bronte,2017,2,20,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West Highland White Terrier,91.81,True,22585,3636
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,Poppy,2017,2,20,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,Golden Retriever,72.7,True,16258,2357
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,2017,2,19,,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,71.05,True,22133,5513
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,2017,2,18,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,53.9,True,14549,2522
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,2017,2,18,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,16.09,True,18423,4127
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,2017,2,17,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo Dog,52.5,True,17379,3220
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,2017,2,17,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,98.89,True,13126,2548
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,Charlie,2017,2,16,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,50.47,True,18792,3652
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,2017,2,16,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,13.41,True,12385,2673
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,2017,2,16,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,60.17,True,13887,4746
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,2017,2,15,,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,15.39,True,26404,7031
831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,Kuyu,2017,2,15,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,77.76,True,30380,7458
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Daisy,2017,2,15,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,62.48,True,11469,2059
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,None,2017,2,14,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,53.04,True,7908,2243
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Dutch,2017,2,14,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,25.74,True,9872,2632
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,Pete,2017,2,14,,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,99.97,True,10042,1744
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,None,2017,2,14,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,98.28,True,7117,1264
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10.0,Scooter,2017,2,14,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,36.94,True,12819,2786
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,Tucker,2017,2,13,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,26.33,True,13066,2350
830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,Reggie,2017,2,13,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,45.15,True,8735,1735
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10.0,Lilly,2017,2,12,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,90.87,True,73397,19297
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Samson,2017,2,10,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,44.27,True,10804,3455
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,2017,2,10,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,39.45,True,13441,2243
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,2017,2,9,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,95.09,True,34913,12224
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,None,2017,2,8,,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,31.52,True,11519,2329
829374341691346946,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13.0,10.0,Astrid,2017,2,8,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire Bullterrier,75.75,True,38074,10706
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Malcolm,2017,2,8,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,57.31,True,26952,8530
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,2017,2,7,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,31.22,True,58302,18627
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10.0,Alfie,2017,2,7,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Seat Belt,76.6,False,28085,6746
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,Fiona,2017,2,6,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Hippopotamus,94.29,False,40241,12882
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,one,2017,2,6,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,64.92,True,10467,1544
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,Mutt,2017,2,6,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Teddy,90.85,False,6898,1305
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10.0,Bear,2017,2,6,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,13.3,True,8398,1477
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,Doobert,2017,2,5,,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,39.25,True,13864,2554
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,Beebop,2017,2,5,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,52.31,True,8112,1216
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,Alexander,2017,2,5,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,66.3,True,13756,3344
828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,10.0,Sailer,2017,2,5,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,Patio,27.3,False,12923,3260
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,Brutus,2017,2,4,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,93.67,True,11411,2451
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,Kona,2017,2,4,,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German Shepherd,80.61,True,22180,5987
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,Boots,2017,2,3,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,28.56,True,16983,3433
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,2017,2,3,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,32.56,True,8143,1082
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,Ralphie,2017,2,3,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden Retriever,35.25,True,17523,3510
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10.0,Charlie,2017,2,2,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,86.97,True,11659,2579
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,2017,2,2,,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,61.74,True,23767,5757
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,Cupid,2017,2,1,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,85.88,True,40325,11878
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10.0,Pawnd,2017,2,1,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French Bulldog,62.81,True,11117,2709
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10.0,Pilot,2017,1,31,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,74.19,True,20275,4821
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,None,2017,1,31,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,90.3,True,14614,2965
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,None,2017,1,30,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,78.21,True,5361,1075
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10.0,Ike,2017,1,30,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Tennis Ball,99.71,False,17299,3599
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11.0,10.0,Mo,2017,1,30,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,Shopping Cart,99.59,False,11525,2146
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Toby,2017,1,29,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,85.34,True,14025,2848
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10.0,None,2017,1,29,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,68.15,True,56413,19669
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Sweet,2017,1,28,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,35.48,True,20181,5244
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Pablo,2017,1,27,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog,52.45,True,7020,1483
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,Scooter,2017,1,27,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier,61.05,True,16508,4069
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10.0,Wilson,2017,1,26,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English Setter,52.65,True,11113,1993
824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,None,2017,1,25,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,99.08,True,12999,11848
824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11.0,10.0,Nala,2017,1,25,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,Teddy,58.82,False,16625,4463
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,Cash,2017,1,24,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,23.41,True,11755,3123
823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10.0,Winston,2017,1,24,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn,20.4,True,13826,2772
823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,10.0,Crawford,2017,1,23,,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,Dingo,28.09,False,14376,3031
823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,10.0,Wyatt,2017,1,23,,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Cowboy Boot,99.03,False,17437,4637
822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,10.0,Albus,2017,1,22,,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Bathtub,33.11,False,19139,3958
822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10.0,None,2017,1,21,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland Terrier,19.6,True,132810,48265
822859134160621569,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,10.0,Hobbes,2017,1,21,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois,33.29,True,14576,2622
822610361945911296,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10.0,None,2017,1,21,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker Spaniel,66.45,True,16327,3423
822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,10.0,Paisley,2017,1,20,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,41.68,True,20083,7390
822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,10.0,Gabe,2017,1,20,,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,96.02,True,31800,17209
822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,10.0,None,2017,1,20,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,58.54,True,38832,11421
821886076407029760,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10.0,Jimison,2017,1,19,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden Retriever,26.62,True,12582,2692
821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,10.0,Duchess,2017,1,18,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden Retriever,98.01,True,9317,1899
821522889702862852,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,10.0,Harlso,2017,1,18,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,76.35,True,8871,2030
821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10.0,Sundance,2017,1,17,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish Setter,50.55,True,13075,5053
821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,2017,1,17,,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German Shepherd,51.59,True,9718,2320
821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,10.0,None,2017,1,16,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,85.66,True,10645,2487
821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Flash,2017,1,16,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old English Sheepdog,14.8,True,14021,2636
820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10.0,Sunny,2017,1,15,,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden Retriever,83.8,True,34984,11525
820690176645140481,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,84.0,70.0,None,2017,1,15,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West Highland White Terrier,87.21,True,13518,3716
820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,None,2017,1,14,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon Setter,94.07,True,3706,648
820078625395449857,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12.0,10.0,None,2017,1,14,,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,School Bus,99.98,False,21979,7246
819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10.0,Oliver,2017,1,13,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American Staffordshire Terrier,92.55,True,5927,1369
819924195358416896,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11.0,10.0,None,2017,1,13,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Bathtub,10.09,False,14305,5607
819711362133872643,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11.0,10.0,Howie,2017,1,13,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,Acorn Squash,84.87,False,14916,3604
819588359383371776,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Jazzy,2017,1,12,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,54.79,True,10606,2271
819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,10.0,Anna,2017,1,12,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,90.91,True,8008,1383
819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,2017,1,11,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border Terrier,48.25,True,25652,7733
819006400881917954,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14.0,10.0,Sunny,2017,1,11,,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,Prison,90.71,False,49960,21794
819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10.0,Bo,2017,1,11,,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard Poodle,35.13,True,95450,42228
818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,2017,1,10,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador Retriever,38.42,True,24597,8564
818614493328580609,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Bear,2017,1,10,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,45.07,True,10971,2982
818536468981415936,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,10.0,Tom,2017,1,9,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Swing,99.94,False,12127,2873
818259473185828864,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Florence,2017,1,9,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Miniature Schnauzer,36.74,True,12197,2621
818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,2017,1,8,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Golden Retriever,62.19,True,13671,3014
